orderID,sentBy,orderTime,itemVal,closedBy,restName,paidBy,from,item,itemCount,table,closedAt
534,P7,2021-09-23 15:58:07.947000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d2,2021-09-23 16:24:26.853000+00:00
535,P6,2021-08-16 14:25:58.382999+00:00,15,testCafeAdmin,testCafe,cash,admin,Americano,1,a0,2021-08-16 14:30:55.526999+00:00
536,P6,2021-08-10 14:08:29.941999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b2,2021-08-10 14:24:17.513000+00:00
537,P1,2021-07-27 18:07:00.453000+00:00,32.2,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b1,2021-07-27 18:50:22.507999+00:00
538,P1,2021-07-27 16:40:52.778000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d12,2021-07-27 16:44:29.150000+00:00
539,P5,2021-08-13 10:57:52.638999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d11,2021-08-13 11:19:29.959000+00:00
540,P6,2021-08-05 17:46:11.973999+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,b8,2021-08-05 18:20:37.361999+00:00
541,P1,2021-07-25 19:24:35.407999+00:00,23,testCafeAdmin,testCafe,cash,admin,Limonata,1,d2,2021-07-25 19:59:52.746999+00:00
542,P1,2021-07-15 15:34:23.371000+00:00,4.25,testCafeAdmin,testCafe,card,admin,SU,1,d17,2021-07-15 16:01:28.303999+00:00
543,P5,2021-07-12 17:30:12.171000+00:00,7.35,testCafeAdmin,testCafe,card,admin,SODA,1,d1,2021-07-12 17:50:12.130000+00:00
544,P1,2021-08-22 17:38:34.299999+00:00,10.35,testCafeAdmin,testCafe,cash,admin,SU,2,d19,2021-08-22 18:19:53.181999+00:00
545,P6,2021-07-16 15:30:59.296999+00:00,13.2,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d8,2021-07-16 16:09:54.068000+00:00
546,P6,2021-07-19 19:09:08.107000+00:00,35.2,testCafeAdmin,testCafe,card,admin,Cappucino,2,d6,2021-07-19 19:45:39.421999+00:00
547,P3,2021-09-09 16:39:47.821000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d8,2021-09-09 17:58:59.823999+00:00
548,P3,2021-09-01 15:58:02.566999+00:00,17.82,testCafeAdmin,testCafe,cash,admin,Limonata,1,b7,2021-09-01 16:27:26.035000+00:00
549,P1,2021-08-08 18:11:26.901000+00:00,56,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,s7,2021-08-08 18:34:29.078999+00:00
550,P1,2021-09-07 17:38:51.500999+00:00,69,testCafeAdmin,testCafe,card,admin,CheeseCake,2,s1,2021-09-07 18:03:05.946000+00:00
551,P1,2021-07-29 18:25:45.094000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,s7,2021-07-29 18:37:31.105999+00:00
552,P1,2021-08-22 12:38:12.562000+00:00,10.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b6,2021-08-22 13:02:34.286000+00:00
553,P5,2021-08-14 17:21:14.568000+00:00,18,testCafeAdmin,testCafe,card,admin,Yeşil Çay,1,s6,2021-08-14 18:25:16.749000+00:00
554,P2,2021-07-26 13:23:36.440999+00:00,20.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s6,2021-07-26 14:27:55.447999+00:00
555,P1,2021-07-21 15:21:00.769000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b4,2021-07-21 16:03:01.068000+00:00
556,P1,2021-09-11 11:41:37.609999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d12,2021-09-11 11:48:05.736999+00:00
557,P7,2021-09-14 15:24:13.418000+00:00,34.5,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s3,2021-09-14 15:39:48.841000+00:00
558,P1,2021-08-13 17:05:03.161999+00:00,5.5,testCafeAdmin,testCafe,card,admin,SU,1,b4,2021-08-13 18:41:41.684000+00:00
559,P6,2021-08-07 15:28:08.676000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b8,2021-08-07 15:51:50.292999+00:00
560,P1,2021-08-20 16:29:05.823999+00:00,56,testCafeAdmin,testCafe,card,admin,CheeseCake,2,d7,2021-08-20 16:54:14.696000+00:00
561,P3,2021-09-03 17:28:37.094000+00:00,11.5,testCafeAdmin,testCafe,cash,admin,SU,2,d17,2021-09-03 18:03:47.993000+00:00
562,P3,2021-09-03 16:20:52.667000+00:00,15,testCafeAdmin,testCafe,cash,admin,Filtre Kahve,1,d10,2021-09-03 16:52:50.325999+00:00
563,P6,2021-08-17 17:15:21.200999+00:00,25.088,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d2,2021-08-17 17:25:40.568000+00:00
564,P3,2021-09-07 16:03:28.436000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d8,2021-09-07 16:36:08.911000+00:00
565,P5,2021-07-23 09:53:16.951999+00:00,4.25,testCafeAdmin,testCafe,card,admin,SU,1,d6,2021-07-23 09:53:35.601000+00:00
566,P7,2021-10-05 15:02:47.668999+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,s4,2021-10-05 15:15:59.370000+00:00
567,P7,2021-10-09 15:39:41.331000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,b8,2021-10-09 15:51:48.317000+00:00
568,P7,2021-09-19 18:57:57.068000+00:00,34.5,testCafeAdmin,testCafe,card,admin,Oralet,1,d8,2021-09-19 19:31:42.772000+00:00
569,P6,2021-08-23 19:42:09.095000+00:00,11,testCafeAdmin,testCafe,cash,admin,SU,2,s5,2021-08-23 19:48:18.331000+00:00
570,P3,2021-09-07 16:58:12.556999+00:00,91.08,testCafeAdmin,testCafe,cash,admin,CheeseCake,3,d2,2021-09-07 17:24:28.703000+00:00
571,P1,2021-07-27 17:01:15.864000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d16,2021-07-27 17:08:31.348000+00:00
572,P5,2021-06-28 16:33:14.061000+00:00,10,testCafeAdmin,testCafe,cash,admin,SU,2,d5,2021-06-28 18:08:44.246999+00:00
573,P5,2021-06-26 12:46:53.799000+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d1,2021-06-26 14:17:39.959000+00:00
574,P1,2021-08-31 17:27:31.598999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d16,2021-08-31 17:35:30.999000+00:00
575,P5,2021-08-17 11:37:40.078000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d12,2021-08-17 11:59:18.907999+00:00
576,P1,2021-07-21 18:47:19.707999+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d19,2021-07-21 19:43:41.723000+00:00
577,P3,2021-09-06 16:19:19.670000+00:00,29.67,testCafeAdmin,testCafe,card,admin,Islak kek,1,d8,2021-09-06 17:01:33.490000+00:00
578,P1,2021-08-13 14:43:57.680000+00:00,13.8,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d3,2021-08-13 15:08:50.778000+00:00
579,P1,2021-07-23 19:10:02.641999+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d1,2021-07-23 19:16:56.982000+00:00
580,P5,2021-07-26 17:39:34.609999+00:00,36.8,testCafeAdmin,testCafe,cash,admin,Cappucino,2,b4,2021-07-26 18:22:06.163000+00:00
581,P1,2021-07-22 14:44:08.674999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d6,2021-07-22 14:57:34.375000+00:00
582,P5,2021-07-08 19:12:43.486999+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,s1,2021-07-08 19:35:57.723999+00:00
583,P1,2021-08-03 16:50:38.184999+00:00,16.5,testCafeAdmin,testCafe,cash,admin,Çay,3,d4,2021-08-03 17:13:23.420000+00:00
584,P2,2021-06-30 13:43:16.506999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d2,2021-06-30 15:09:37.647000+00:00
585,P1,2021-09-14 17:07:52.450000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d11,2021-09-14 17:27:16.769000+00:00
586,P5,2021-08-18 12:13:58.561000+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s6,2021-08-18 12:32:30.674000+00:00
587,P3,2021-09-09 17:55:50.839999+00:00,15,testCafeAdmin,testCafe,cash,admin,Filtre Kahve,1,d6,2021-09-09 19:45:13.038000+00:00
588,P6,2021-08-23 19:12:51.665999+00:00,11,testCafeAdmin,testCafe,card,admin,Çay,2,d5,2021-08-23 19:34:30.747999+00:00
589,P6,2021-08-30 19:48:05.420000+00:00,10.35,testCafeAdmin,testCafe,cash,admin,SU,2,d6,2021-08-30 20:05:01.430000+00:00
590,P1,2021-08-17 13:52:45.105000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s2,2021-08-17 14:17:04.723000+00:00
591,P1,2021-09-08 15:20:34.289999+00:00,15,testCafeAdmin,testCafe,cash,admin,Americano,1,d6,2021-09-08 15:42:11.871000+00:00
592,P7,2021-09-17 14:59:26.164000+00:00,30,testCafeAdmin,testCafe,cash,admin,SU,6,d5,2021-09-17 15:19:08.363000+00:00
593,P5,2021-08-02 15:54:58.414999+00:00,17,testCafeAdmin,testCafe,card,admin,Limonata,1,d3,2021-08-02 16:23:27.240000+00:00
594,P6,2021-08-24 18:09:35.802999+00:00,13.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,b8,2021-08-24 19:26:26.329999+00:00
595,P3,2021-09-10 12:30:08.592999+00:00,18,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,d2,2021-09-10 13:27:50.839999+00:00
596,P1,2021-08-03 18:33:14.849999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d2,2021-08-03 19:25:48.072999+00:00
597,P6,2021-08-03 16:30:09.819000+00:00,11,testCafeAdmin,testCafe,card,admin,SU,2,s6,2021-08-03 16:54:31.773000+00:00
598,P5,2021-07-05 16:20:09.071000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d5,2021-07-05 17:28:11.414999+00:00
599,P5,2021-07-16 17:52:47.095999+00:00,39.6,testCafeAdmin,testCafe,cash,admin,Limonata,2,d19,2021-07-16 18:31:01.392999+00:00
600,P6,2021-08-16 18:25:57.703999+00:00,11,testCafeAdmin,testCafe,cash,admin,SU,2,d2,2021-08-16 18:37:31.230999+00:00
601,P6,2021-08-30 15:33:39.305000+00:00,0,testCafeAdmin,testCafe,cash,admin,Çay,2,s10,2021-08-30 20:16:36.947000+00:00
602,P5,2021-07-28 15:47:46.427999+00:00,15,testCafeAdmin,testCafe,card,admin,Americano,1,a0,2021-07-28 16:53:29.667000+00:00
603,P7,2021-10-03 14:16:10.338000+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d3,2021-10-03 14:35:44.124000+00:00
604,P1,2021-07-28 17:36:24.940999+00:00,33,testCafeAdmin,testCafe,card,admin,Oralet,1,s7,2021-07-28 18:26:58.697999+00:00
605,P5,2021-08-18 12:11:35.072000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d5,2021-08-18 12:55:24.377000+00:00
606,P6,2021-08-09 15:25:35.098999+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s7,2021-08-09 16:12:12.062999+00:00
607,P1,2021-09-21 14:10:37.420000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d19,2021-09-21 14:24:21.893000+00:00
608,P1,2021-07-23 15:06:20.167000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b4,2021-07-23 16:47:55.642999+00:00
609,P5,2021-08-08 16:10:01.816999+00:00,14.08,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d10,2021-08-08 16:29:17.102999+00:00
610,P7,2021-09-22 12:52:34.385000+00:00,11.2,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,b3,2021-09-22 13:04:57.741000+00:00
611,P2,2021-08-10 17:36:22.687999+00:00,66,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,2,b8,2021-08-10 19:45:39.144999+00:00
612,P5,2021-06-25 14:39:33.253000+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d2,2021-06-25 16:01:30.259999+00:00
613,P5,2021-08-02 18:01:16.782000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d10,2021-08-02 19:01:18.822000+00:00
614,P6,2021-08-28 18:11:25.394000+00:00,4.5,testCafeAdmin,testCafe,cash,admin,Çay,1,b4,2021-08-28 19:07:48.819000+00:00
615,P3,2021-09-12 18:37:04.838000+00:00,11,testCafeAdmin,testCafe,card,admin,SU,2,b4,2021-09-12 19:29:31.345000+00:00
616,P3,2021-09-12 11:42:34.684999+00:00,15,testCafeAdmin,testCafe,card,admin,Çay,3,d10,2021-09-12 11:59:04.562999+00:00
617,P7,2021-09-28 15:13:35.115999+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,b7,2021-09-28 15:39:53.536000+00:00
618,P1,2021-08-07 16:31:42.443000+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d4,2021-08-07 17:00:06.723999+00:00
619,P5,2021-08-17 11:29:35.937000+00:00,12,testCafeAdmin,testCafe,cash,admin, ESPRESSO,1,s1,2021-08-17 12:01:54.555999+00:00
620,P1,2021-09-25 16:10:46.797000+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,d5,2021-09-25 17:00:04.751000+00:00
621,P2,2021-07-08 13:48:17.782000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b3,2021-07-08 14:18:55.619999+00:00
622,P1,2021-09-10 19:40:00.137000+00:00,30.015,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d17,2021-09-10 20:00:34.775000+00:00
623,P1,2021-10-01 18:19:12.661999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s4,2021-10-01 18:55:27.902000+00:00
624,P7,2021-09-23 15:38:21.242000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b3,2021-09-23 15:46:52.144000+00:00
625,P1,2021-08-12 15:53:13.555999+00:00,15,testCafeAdmin,testCafe,card,admin,Americano,1,d11,2021-08-12 16:46:24.767999+00:00
626,P7,2021-09-17 18:39:59.330000+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d14,2021-09-17 19:22:17.473000+00:00
627,P1,2021-07-24 18:37:18.355999+00:00,5.175,testCafeAdmin,testCafe,cash,admin,Çay,1,d8,2021-07-24 19:01:47.163000+00:00
628,P1,2021-08-26 17:44:22.073999+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d17,2021-08-26 17:55:11.319999+00:00
629,P2,2021-08-11 15:57:10.400000+00:00,39.324,testCafeAdmin,testCafe,card,admin,Limonata,2,s7,2021-08-11 18:08:14.026999+00:00
630,P1,2021-07-21 17:36:57.338999+00:00,25.2,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-07-21 18:12:02.005000+00:00
631,P1,2021-09-28 12:22:25.967000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-09-28 13:08:19.721000+00:00
632,P1,2021-09-18 17:42:42.173000+00:00,11.9,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d7,2021-09-18 18:02:10.011000+00:00
633,P1,2021-08-13 19:55:14.038000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d11,2021-08-13 20:23:42.660000+00:00
634,P5,2021-07-05 18:25:00.575999+00:00,24.3,testCafeAdmin,testCafe,cash,admin,Oralet,1,d2,2021-07-05 18:49:57.809999+00:00
635,P6,2021-08-27 16:09:05.971999+00:00,5.06,testCafeAdmin,testCafe,cash,admin,Çay,1,d14,2021-08-27 17:01:46.568000+00:00
636,P6,2021-07-30 15:44:18.026999+00:00,26.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s2,2021-07-30 16:27:25.650000+00:00
637,P7,2021-09-18 16:01:30.043999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d19,2021-09-18 16:25:52.321000+00:00
638,P1,2021-09-21 14:17:23.608000+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s4,2021-09-21 14:38:05.883000+00:00
639,P1,2021-09-04 18:17:55.881999+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,b4,2021-09-04 18:59:18.181999+00:00
640,P1,2021-07-22 12:45:25.509999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-07-22 13:30:22.440999+00:00
641,P5,2021-08-02 17:38:22.471999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d5,2021-08-02 18:12:27.188999+00:00
642,P7,2021-10-12 18:00:45.424000+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,s2,2021-10-12 18:58:12.971000+00:00
643,P1,2021-08-07 12:43:41.437000+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,b1,2021-08-07 14:56:59.526999+00:00
644,P7,2021-10-03 13:20:42.575000+00:00,28,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d7,2021-10-03 14:49:20.592000+00:00
645,P7,2021-09-30 17:11:37.217000+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,s7,2021-09-30 18:17:06.959000+00:00
646,P3,2021-09-01 17:32:03.382999+00:00,12.006,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d11,2021-09-01 17:50:08.463000+00:00
647,P6,2021-07-15 19:47:47.463999+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b3,2021-07-15 20:05:39.772000+00:00
648,P1,2021-08-08 19:08:51.493000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d17,2021-08-08 20:00:42.987999+00:00
649,P6,2021-08-17 18:45:52.645999+00:00,61.6,testCafeAdmin,testCafe,card,admin,CheeseCake,2,d18,2021-08-17 19:13:59.114000+00:00
650,P5,2021-07-17 16:50:20.894999+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,d11,2021-07-17 18:20:00.042000+00:00
651,P6,2021-08-29 16:08:30.486000+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,d2,2021-08-29 16:41:00.769999+00:00
652,P3,2021-09-11 18:59:45.826999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d18,2021-09-11 20:11:42.073999+00:00
653,P1,2021-07-29 14:07:48+00:00,28,testCafeAdmin,testCafe,card,admin,SODA,4,d4,2021-07-29 14:58:48.006000+00:00
654,P7,2021-09-16 15:34:59.599999+00:00,14.007,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s7,2021-09-16 15:53:37.562000+00:00
655,P5,2021-06-28 11:22:44.252000+00:00,4.25,testCafeAdmin,testCafe,cash,admin,Çay,1,b2,2021-06-28 12:25:30.753000+00:00
656,P1,2021-10-01 17:18:25.995000+00:00,8.7,testCafeAdmin,testCafe,card,admin,Çay,2,d11,2021-10-01 17:53:01.885000+00:00
657,P7,2021-09-16 15:45:19.122000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,b7,2021-09-16 16:18:00.300000+00:00
658,P5,2021-07-05 14:51:45.306999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d2,2021-07-05 15:19:35.519000+00:00
659,P2,2021-08-15 18:57:54.226000+00:00,23.52,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d16,2021-08-15 19:48:27.186000+00:00
660,P6,2021-08-09 18:48:29.512000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d7,2021-08-09 19:16:26.990000+00:00
661,P1,2021-07-23 15:01:40.385999+00:00,18,testCafeAdmin,testCafe,cash,admin,Limonata,1,d6,2021-07-23 15:31:01.703999+00:00
662,P1,2021-09-21 15:39:08.976999+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s7,2021-09-21 16:03:40.864000+00:00
663,P1,2021-07-21 16:03:47.124000+00:00,17.6,testCafeAdmin,testCafe,card,admin,Cappucino,1,a0,2021-07-21 16:43:02.469000+00:00
664,P3,2021-09-02 15:38:03+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d2,2021-09-02 16:11:55.964999+00:00
665,P3,2021-09-08 17:59:35.059999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b4,2021-09-08 18:23:22.414999+00:00
666,P6,2021-08-26 15:37:34.614000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b7,2021-08-26 16:10:17.845999+00:00
667,P5,2021-08-04 13:45:31.434000+00:00,4.5,testCafeAdmin,testCafe,cash,admin,SU,1,s5,2021-08-04 14:09:01.742000+00:00
668,P5,2021-08-13 11:26:31.506999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,s1,2021-08-13 12:08:29.773999+00:00
669,P5,2021-08-02 19:18:30.269999+00:00,36.3,testCafeAdmin,testCafe,cash,admin,Oralet,1,d2,2021-08-02 20:10:20.398000+00:00
670,P3,2021-09-11 16:23:29.496000+00:00,45,testCafeAdmin,testCafe,cash,admin,Americano,3,d1,2021-09-11 16:57:19.836999+00:00
671,P5,2021-07-10 18:07:34.832999+00:00,4.25,testCafeAdmin,testCafe,card,admin,Çay,1,d11,2021-07-10 18:21:51.585000+00:00
672,P3,2021-09-01 17:03:16.299000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d14,2021-09-01 17:30:19.545000+00:00
673,P2,2021-07-12 09:54:03.453999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d9,2021-07-12 10:54:12.016000+00:00
674,P1,2021-09-15 16:43:20.628999+00:00,9,testCafeAdmin,testCafe,cash,admin,Çay,2,d8,2021-09-15 19:23:01.611000+00:00
675,P1,2021-07-18 15:11:36.405999+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s6,2021-07-18 15:58:17.783999+00:00
676,P3,2021-09-11 19:07:40.484999+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,s2,2021-09-11 19:28:33.509999+00:00
677,P1,2021-09-21 16:05:22.523000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-09-21 16:54:34.216000+00:00
678,P6,2021-08-27 17:02:10.283999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d10,2021-08-27 17:58:33.887000+00:00
679,P1,2021-09-18 18:13:47.648999+00:00,20.4723,testCafeAdmin,testCafe,cash,admin,Limonata,1,d10,2021-09-18 18:44:35.924000+00:00
680,P6,2021-08-23 17:42:23.424999+00:00,25.76,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s1,2021-08-23 18:50:29.279000+00:00
681,P7,2021-09-16 15:15:45.744000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d8,2021-09-16 15:42:35.093000+00:00
682,P1,2021-07-27 14:08:01.967000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d2,2021-07-27 14:39:20.019999+00:00
683,P5,2021-07-18 18:00:08.917000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,b8,2021-07-18 18:46:19.003999+00:00
684,P1,2021-09-14 14:23:34.321000+00:00,34.5,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,d5,2021-09-14 15:27:12.774000+00:00
685,P5,2021-07-05 19:01:00.434000+00:00,24.3,testCafeAdmin,testCafe,card,admin,Oralet,1,d2,2021-07-05 19:36:12.128000+00:00
686,P1,2021-08-08 17:50:31.173000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d14,2021-08-08 18:33:43.117000+00:00
687,P3,2021-09-01 16:34:16.213999+00:00,15.0075,testCafeAdmin,testCafe,cash,admin,SU,3,d6,2021-09-01 16:51:50.174999+00:00
688,P7,2021-09-15 14:22:08.190999+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,d7,2021-09-15 15:10:33.276000+00:00
689,P1,2021-08-18 17:56:06.085000+00:00,4.6,testCafeAdmin,testCafe,cash,admin,SU,1,d16,2021-08-18 18:14:42.378000+00:00
690,P3,2021-09-08 18:15:09.684000+00:00,14.49,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d4,2021-09-08 18:38:15.319000+00:00
691,P5,2021-07-12 17:54:06.618000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s4,2021-07-12 18:33:41.157999+00:00
692,P6,2021-08-23 19:13:17.711999+00:00,24,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d7,2021-08-23 20:27:36.161999+00:00
693,P6,2021-07-22 13:43:03.690000+00:00,10.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d5,2021-07-22 14:24:44.303999+00:00
694,P1,2021-08-22 12:45:02.941999+00:00,23,testCafeAdmin,testCafe,card,admin,Limonata,1,s1,2021-08-22 13:50:19.288000+00:00
695,P1,2021-07-17 12:30:35.079999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d14,2021-07-17 12:39:38.611000+00:00
696,P3,2021-09-11 19:07:38.842999+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,s2,2021-09-11 19:28:33.509999+00:00
697,P1,2021-07-18 12:42:05.770999+00:00,10.8,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d12,2021-07-18 13:03:44.292000+00:00
698,P5,2021-07-14 18:26:28.095999+00:00,19.8,testCafeAdmin,testCafe,card,admin,Yeşil Çay,1,d18,2021-07-14 19:11:00.584000+00:00
699,P1,2021-08-06 15:43:42.808000+00:00,6.44,testCafeAdmin,testCafe,cash,admin,SODA,1,b8,2021-08-06 16:11:13.786999+00:00
700,P1,2021-07-28 17:36:53.697000+00:00,22,testCafeAdmin,testCafe,card,admin,Limonata,1,s7,2021-07-28 18:26:58.697999+00:00
701,P3,2021-09-01 18:21:12.401999+00:00,34.5,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d2,2021-09-01 18:38:49.160000+00:00
702,P3,2021-09-01 17:35:37.535000+00:00,69,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,d16,2021-09-01 17:55:10.250999+00:00
703,P7,2021-10-12 17:44:47.530999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,s1,2021-10-12 17:59:50.752000+00:00
704,P1,2021-07-25 17:27:47.016999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d13,2021-07-25 18:16:29.151000+00:00
705,P1,2021-07-27 19:33:57.855999+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,b8,2021-07-27 20:09:39.017999+00:00
706,P3,2021-09-09 19:09:51.259000+00:00,34.5,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d14,2021-09-09 19:54:13.101000+00:00
707,P3,2021-09-08 17:23:54.151000+00:00,16.56,testCafeAdmin,testCafe,cash,admin,Cappucino,1,b4,2021-09-08 17:50:41.459000+00:00
708,P5,2021-07-02 16:04:59.418999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b4,2021-07-02 16:52:44.183000+00:00
709,P1,2021-07-18 12:41:24.473999+00:00,36,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,2,s3,2021-07-18 13:39:09.404999+00:00
710,P6,2021-07-24 12:37:41.069000+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d2,2021-07-24 13:14:37.421999+00:00
